Date,Open,Close,Volume
1997-05-12,31.081989,31.081989,467827
1997-05-13,31.474014,31.474014,299534
1997-05-14,31.810036,31.810036,862891
1997-05-15,31.71903,31.71903,2791339
1997-05-16,31.439013,31.439013,990115
1997-05-19,31.306004,31.306004,233244
1997-05-20,31.698029,31.698029,1481825
1997-05-21,32.03405,32.03405,866909
1997-05-22,32.03405,32.03405,360468
1997-05-23,32.202061,32.202061,290160
1997-05-27,31.586021,31.586021,342835
1997-05-28,31.137993,31.137993,266054
1997-05-29,30.990982,30.990982,135036
1997-05-30,30.689964,30.689964,127670
1997-06-02,30.689964,30.689964,151106
1997-06-03,31.193996,31.193996,1143230
1997-06-04,30.689964,30.689964,494388
1997-06-05,30.913979,30.913979,261590
1997-06-06,31.025986,31.025986,140393
1997-06-09,31.922043,31.922043,255118
1997-06-10,31.642025,31.642025,403992
1997-06-11,31.383009,31.383009,623844
1997-06-12,32.202061,32.202061,374306
1997-06-13,32.538082,32.538082,267170
1997-06-16,32.615086,32.615086,300427
1997-06-17,32.986111,32.986111,288151
1997-06-18,34.162186,34.162186,486130
1997-06-19,35.394264,35.394264,1505484
1997-06-20,35.674282,35.674282,883872
1997-06-23,35.394264,35.394264,273866
1997-06-24,35.506271,35.506271,423410
1997-06-25,36.73835,36.73835,457114
1997-06-26,37.074371,37.074371,343058
1997-06-27,36.850357,36.850357,249538
1997-06-30,36.010303,36.010303,350647
1997-07-01,35.9543,35.9543,147312
1997-07-02,36.178314,36.178314,279000
1997-07-03,37.410393,37.410393,160258
1997-07-07,37.410393,37.410393,0
1997-07-08,37.354389,37.858421,1153721
1997-07-09,37.746414,37.746414,1035425
1997-07-10,37.298386,37.298386,472291
1997-07-11,36.626343,36.626343,548626
1997-07-14,36.794353,36.794353,189274
1997-07-15,36.906361,36.906361,318283
1997-07-16,37.186378,37.186378,1085198
1997-07-17,36.906361,36.906361,158695
1997-07-18,35.9543,35.9543,473184
1997-07-21,35.226254,35.226254,410018
1997-07-22,35.282257,35.282257,693259
1997-07-23,37.186378,37.186378,507780
1997-07-24,35.842293,35.842293,334577
1997-07-25,35.114246,35.114246,432115
1997-07-28,35.450268,35.450268,356897
1997-07-29,35.114246,35.114246,495281
1997-07-30,35.898296,35.898296,496620
1997-07-31,35.898296,35.898296,246190
1997-08-01,35.898296,35.898296,153338
1997-08-04,34.834229,34.834229,180569
1997-08-05,34.162186,34.162186,428767
1997-08-06,34.610214,34.610214,769147
1997-08-07,34.946236,34.946236,425642
1997-08-08,34.666218,34.666218,333014
1997-08-11,34.106182,34.106182,142178
1997-08-12,33.770161,33.770161,440820
1997-08-13,33.60215,33.60215,680983
1997-08-14,32.650089,32.650089,1818634
1997-08-15,32.426075,32.426075,1495886
1997-08-18,32.202061,32.202061,642816
1997-08-19,33.567146,33.567146,477425
1997-08-20,34.162186,34.162186,252662
1997-08-21,33.546146,33.546146,728971
1997-08-22,33.042114,33.042114,445061
1997-08-25,32.930107,32.930107,396180
1997-08-26,32.783096,32.783096,445507
1997-08-27,32.986111,32.986111,663797
1997-08-28,31.810036,31.810036,1201039
1997-08-29,31.943045,31.943045,932753
1997-09-02,32.8181,32.8181,743479
1997-09-03,33.266129,33.266129,767808
1997-09-04,33.658154,33.658154,416268
1997-09-05,34.218189,34.218189,724061
1997-09-08,33.60215,33.60215,681206
1997-09-09,33.154121,33.154121,499298
1997-09-10,32.370071,32.370071,286142
1997-09-11,31.418011,31.418011,530770
1997-09-12,32.202061,32.202061,276768
1997-09-15,32.594086,32.594086,372967
1997-09-16,32.594086,32.594086,0
1997-09-17,34.610214,34.610214,1026943
1997-09-18,34.610214,34.610214,0
1997-09-19,34.442204,34.442204,198648
1997-09-22,35.058243,35.058243,595721
1997-09-23,35.058243,35.058243,210478
1997-09-24,34.890232,34.890232,334354
1997-09-25,34.722221,34.722221,185479
1997-09-26,35.058243,35.058243,322301
1997-09-29,34.883232,34.883232,338148
1997-09-30,34.883232,34.883232,0
1997-10-01,34.883232,34.883232,0
1997-10-02,34.946236,34.946236,1285409
1997-10-03,35.674282,35.674282,868025
1997-10-06,35.730286,35.730286,691697
1997-10-07,35.394264,35.394264,593489
1997-10-08,35.282257,35.282257,228780
1997-10-09,34.3862,34.3862,254671
1997-10-10,34.162186,34.162186,411804
1997-10-13,34.162186,34.162186,0
1997-10-14,35.058243,35.058243,310471
1997-10-15,35.002239,35.002239,185033
1997-10-16,34.575214,34.575214,225432
1997-10-17,33.60215,33.60215,275429
1997-10-20,34.3862,34.3862,157356
1997-10-21,34.946236,34.946236,195077
1997-10-22,35.058243,35.058243,199094
1997-10-23,34.666218,34.666218,163382
1997-10-24,34.946236,34.946236,206906
1997-10-27,32.930107,32.930107,287928
1997-10-28,32.930107,32.930107,0
1997-10-29,34.722221,34.722221,439481
1997-10-30,34.3862,34.3862,547063
1997-10-31,35.282257,35.282257,101779
1997-11-03,35.002239,35.002239,681653
1997-11-04,35.17025,35.17025,976277
1997-11-05,35.282257,35.282257,706651
1997-11-06,34.722221,34.722221,584784
1997-11-07,34.050179,34.050179,283018
1997-11-10,34.463207,34.463207,223423
1997-11-11,34.498207,34.498207,227441
1997-11-12,33.60215,33.60215,171418
1997-11-13,33.60215,33.60215,492826
1997-11-14,33.770161,33.770161,503539
1997-11-17,34.498207,34.498207,1613959
1997-11-18,34.666218,34.666218,536573
1997-11-19,35.17025,35.17025,999713
1997-11-20,35.695286,35.695286,424750
1997-11-21,35.898296,35.898296,751068
1997-11-24,35.674282,35.674282,102002
1997-11-25,35.674282,35.674282,81468
1997-11-26,35.730286,35.730286,127224
1997-11-28,35.898296,35.898296,80129
1997-12-01,36.570339,36.570339,185926
1997-12-02,36.794353,36.794353,186595
1997-12-03,36.402328,36.402328,136822
1997-12-04,36.458332,36.458332,137714
1997-12-05,36.570339,36.570339,150437
1997-12-08,36.458332,36.458332,154454
1997-12-09,35.842293,35.842293,635227
1997-12-10,35.730286,35.730286,175435
1997-12-11,35.618279,35.618279,127224
1997-12-12,35.730286,35.730286,84593
1997-12-15,35.394264,35.394264,136598
1997-12-16,35.842293,35.842293,151999
1997-12-17,35.9543,35.9543,73879
1997-12-18,35.506271,35.506271,54014
1997-12-19,34.834229,34.834229,103565
1997-12-22,34.834229,34.834229,124546
1997-12-23,34.946236,34.946236,65174
1997-12-24,35.058243,35.058243,61157
1997-12-26,35.058243,35.058243,35935
1997-12-29,35.506271,35.506271,127001
1997-12-30,36.626343,36.626343,227887
1997-12-31,36.458332,36.458332,121644
1998-01-02,36.906361,36.906361,144187
1998-01-05,36.402328,36.402328,263599
1998-01-06,36.010303,36.010303,189943
1998-01-07,36.514336,36.514336,233244
1998-01-08,36.290321,36.290321,164052
1998-01-09,36.178314,36.178314,541930
1998-01-12,35.282257,35.282257,564696
1998-01-13,35.9543,35.9543,227887
1998-01-14,35.338261,35.338261,231458
1998-01-15,34.442204,34.442204,533894
1998-01-16,36.178314,36.178314,277884
1998-01-20,36.626343,36.626343,883426
1998-01-21,36.906361,36.906361,174319
1998-01-22,37.130375,37.130375,691474
1998-01-23,38.250446,38.250446,503539
1998-01-26,37.858421,37.858421,384797
1998-01-27,38.082436,38.082436,142625
1998-01-28,38.194443,38.194443,405554
1998-01-29,38.138439,38.138439,169186
1998-01-30,38.530464,38.530464,277438
1998-02-02,39.818546,39.818546,559339
1998-02-03,39.650539,39.650539,253555
1998-02-04,39.986561,39.986561,380333
1998-02-05,39.818546,39.818546,251100
1998-02-06,39.594536,39.594536,236592
1998-02-09,37.634411,37.634411,3456922
1998-02-10,38.866486,38.866486,1982909
1998-02-11,39.167507,39.167507,455774
1998-02-12,38.943493,38.943493,578758
1998-02-13,38.810486,38.810486,1127606
1998-02-17,39.370522,39.370522,310471
1998-02-18,39.202511,39.202511,281232
1998-02-19,38.586472,38.586472,367610
1998-02-20,39.314514,39.314514,178560
1998-02-23,39.874554,39.874554,385913
1998-02-24,39.538528,39.538528,366941
1998-02-25,40.322582,40.322582,175212
1998-02-26,40.322582,40.322582,155570
1998-02-27,40.994625,40.994625,158249
1998-03-02,41.498657,41.498657,95976
1998-03-03,41.666668,41.666668,432115
1998-03-04,40.826614,40.826614,506664
1998-03-05,40.378586,40.378586,638575
1998-03-06,40.546597,40.546597,518940
1998-03-09,40.098564,40.098564,337478
1998-03-10,41.106632,41.106632,238601
1998-03-11,40.658604,40.658604,414259
1998-03-12,40.6026,40.6026,357120
1998-03-13,41.330647,41.330647,294401
1998-03-16,40.938622,40.938622,457114
1998-03-17,40.098564,40.098564,233690
1998-03-18,39.538528,39.538528,210701
1998-03-19,38.754478,38.754478,456890
1998-03-20,39.818546,39.818546,178560
1998-03-23,39.370522,39.370522,574517
1998-03-24,39.818546,39.818546,263599
1998-03-25,40.322582,40.322582,128786
1998-03-26,40.378586,40.378586,466265
1998-03-27,40.322582,40.322582,78566
1998-03-30,39.538528,39.538528,150214
1998-03-31,39.874554,39.874554,198648
1998-04-01,39.538528,39.538528,142178
1998-04-02,39.482529,39.482529,176774
1998-04-03,39.594536,39.594536,250430
1998-04-06,39.818546,39.818546,302882
1998-04-07,39.090504,39.090504,306454
1998-04-08,38.530464,38.530464,151553
1998-04-09,38.978497,38.978497,206683
1998-04-13,38.922489,38.922489,90396
1998-04-14,39.874554,39.874554,133920
1998-04-15,38.978497,38.978497,144410
1998-04-16,38.138439,38.138439,700848
1998-04-17,37.802418,37.802418,628978
1998-04-20,38.586472,38.586472,100440
1998-04-21,37.354389,37.354389,9598
1998-04-22,36.486336,36.479336,9598
1998-04-23,35.9193,35.9193,391270
1998-04-24,36.479336,36.479336,0
1998-04-27,36.479336,36.479336,0
1998-04-28,36.402328,36.402328,9598
1998-04-29,36.402328,36.402328,9598
1998-04-30,36.962364,36.962364,9598
1998-05-01,37.5224,37.5224,9821
1998-05-04,38.306454,38.306454,11383
1998-05-05,38.306454,38.306454,11383
1998-05-06,37.858421,37.858421,11383
1998-05-07,37.746414,37.746414,11383
1998-05-08,38.082436,38.082436,11383
1998-05-11,38.194443,38.194443,11383
1998-05-12,38.138439,38.138439,11606
1998-05-13,37.410393,37.410393,11606
1998-05-14,37.746414,37.746414,11606
1998-05-15,36.850357,36.850357,11606
1998-05-18,35.618279,35.618279,11606
1998-05-19,36.906361,36.906361,11606
1998-05-20,37.130375,37.130375,11606
1998-05-21,37.186378,37.186378,11830
1998-05-22,37.354389,37.354389,11830
1998-05-26,38.586472,38.586472,11830
1998-05-27,38.138439,38.138439,11830
1998-05-28,37.914429,37.914429,11830
1998-05-29,37.998432,37.998432,11830
1998-06-01,37.914429,37.914429,11830
1998-06-02,37.410393,37.410393,13615
1998-06-03,38.138439,38.138439,815796
1998-06-04,37.634411,37.634411,313373
1998-06-05,38.082436,38.082436,125885
1998-06-08,38.642471,38.642471,408456
1998-06-09,38.194443,38.194443,377431
1998-06-10,37.578403,37.578403,207353
1998-06-11,36.892361,36.892361,301766
1998-06-12,35.394264,35.394264,335693
1998-06-15,34.3862,34.3862,265162
1998-06-16,34.834229,34.834229,167846
1998-06-17,35.842293,35.842293,235922
1998-06-18,34.834229,34.834229,101779
1998-06-19,34.890232,34.890232,507334
1998-06-22,35.17025,35.17025,127670
1998-06-23,36.514336,36.514336,191059
1998-06-24,36.626343,36.626343,551304
1998-06-25,36.73835,36.73835,167623
1998-06-26,36.514336,36.514336,77450
1998-06-29,37.242386,37.242386,260474
1998-06-30,37.354389,37.354389,199318
1998-07-01,37.074371,37.074371,104681
1998-07-02,37.130375,37.130375,128563
1998-07-06,37.746414,37.746414,224986
1998-07-07,37.746414,37.746414,169186
1998-07-08,37.746414,37.746414,92405
1998-07-09,37.018368,37.018368,221861
1998-07-10,36.066307,36.066307,277438
1998-07-13,35.506271,35.506271,323417
1998-07-14,36.122311,36.122311,529430
1998-07-15,35.618279,35.618279,169409
1998-07-16,36.290321,36.290321,519610
1998-07-17,36.962364,36.962364,424303
1998-07-20,37.746414,37.746414,205567
1998-07-21,37.634411,37.634411,191282
1998-07-22,37.242386,37.242386,611122
1998-07-23,36.626343,36.626343,1010426
1998-07-24,37.186378,37.186378,189050
1998-07-27,36.402328,36.402328,86825
1998-07-28,36.402328,36.402328,132134
1998-07-29,37.074371,37.074371,157356
1998-07-30,37.410393,37.410393,68076
1998-07-31,37.410393,37.410393,77674
1998-08-03,37.298386,37.298386,98431
1998-08-04,36.514336,36.514336,234360
1998-08-05,36.402328,36.402328,243511
1998-08-06,36.458332,36.458332,165391
1998-08-07,36.290321,36.290321,98878
1998-08-10,35.9543,35.9543,171194
1998-08-11,35.394264,35.394264,201103
1998-08-12,36.122311,36.122311,132581
1998-08-13,36.178314,36.178314,104904
1998-08-14,35.786289,35.786289,295740
1998-08-17,35.842293,35.842293,124546
1998-08-18,36.794353,36.794353,134143
1998-08-19,36.906361,36.906361,170078
1998-08-20,36.962364,36.962364,124769
1998-08-21,35.9543,35.9543,167400
1998-08-24,35.618279,35.618279,111600
1998-08-25,36.010303,36.010303,430776
1998-08-26,35.618279,35.618279,231905
1998-08-27,34.498207,34.498207,485014
1998-08-28,34.722221,34.722221,396626
1998-08-31,33.154121,33.154121,324979
1998-09-01,34.722221,34.722221,516038
1998-09-02,34.946236,34.946236,264269
1998-09-03,34.610214,34.610214,345290
1998-09-04,35.282257,35.282257,239717
1998-09-08,38.306454,38.306454,585230
1998-09-09,37.242386,37.242386,789682
1998-09-10,37.298386,37.298386,1214208
1998-09-11,37.970428,37.970428,309578
1998-09-14,38.026436,38.026436,178337
1998-09-15,38.250446,38.250446,559116
1998-09-16,38.642471,38.642471,134143
1998-09-17,37.634411,37.634411,176328
1998-09-18,36.570339,36.570339,135036
1998-09-21,34.834229,34.834229,109591
1998-09-22,34.946236,34.946236,183917
1998-09-23,36.010303,36.010303,43747
1998-09-24,35.618279,35.618279,127001
1998-09-25,36.010303,36.010303,98878
1998-09-28,36.402328,36.402328,103565
1998-09-29,36.178314,36.178314,110261
1998-09-30,35.9543,35.9543,81468
1998-10-01,34.050179,34.050179,161597
1998-10-02,33.714157,33.714157,186372
1998-10-05,32.370071,32.370071,226102
1998-10-06,34.162186,34.162186,216281
1998-10-07,33.546146,33.546146,196639
1998-10-08,33.042114,33.042114,373190
1998-10-09,33.658154,33.658154,170971
1998-10-12,34.274193,34.274193,130126
1998-10-13,35.058243,35.058243,108029
1998-10-14,35.730286,35.730286,78120
1998-10-15,37.242386,37.242386,108922
1998-10-16,36.794353,36.794353,212710
1998-10-19,36.066307,36.066307,42854
1998-10-20,36.241318,36.241318,194407
1998-10-21,35.394264,35.394264,132134
1998-10-22,38.754478,38.754478,501084
1998-10-23,40.098564,40.098564,231235
1998-10-26,40.322582,40.322582,168293
1998-10-27,40.042564,40.042564,162490
1998-10-28,39.762547,39.762547,41069
1998-10-29,40.546597,40.546597,100217
1998-10-30,40.210571,40.210571,91958
1998-11-02,41.442654,41.442654,94414
1998-11-03,40.434589,40.434589,131911
1998-11-04,40.770611,40.770611,113386
1998-11-05,40.434589,40.434589,60934
1998-11-06,40.770611,40.770611,247082
1998-11-09,39.538528,39.538528,49550
1998-11-10,40.210571,40.210571,125885
1998-11-11,41.050629,41.050629,104681
1998-11-12,42.114697,42.114697,101779
1998-11-13,41.554661,41.554661,92851
1998-11-16,42.450718,42.450718,38390
1998-11-17,42.562725,42.562725,55354
1998-11-18,42.786739,42.786739,109145
1998-11-19,42.95475,42.95475,199318
1998-11-20,42.562725,42.562725,39506
1998-11-23,43.290771,43.290771,161820
1998-11-24,42.114697,42.114697,104904
1998-11-25,41.890682,41.890682,68969
1998-11-27,42.674732,42.674732,47765
1998-11-30,41.834679,41.834679,98654
1998-12-01,41.498657,41.498657,141732
1998-12-02,41.778675,41.778675,153115
1998-12-03,41.442654,41.442654,36158
1998-12-04,41.890682,41.890682,94190
1998-12-07,42.114697,42.114697,38390
1998-12-08,42.786739,42.786739,40622
1998-12-09,42.95475,42.95475,91958
1998-12-10,42.786739,42.786739,95530
1998-12-11,42.786739,42.786739,29686
1998-12-14,42.562725,42.562725,95306
1998-12-15,43.682796,43.682796,157802
1998-12-16,43.570789,43.570789,64728
1998-12-17,44.802868,44.802868,71424
1998-12-18,44.578854,44.578854,79236
1998-12-21,45.138889,45.138889,105127
1998-12-22,44.354839,44.354839,74772
1998-12-23,44.802868,44.802868,35489
1998-12-24,44.914875,44.914875,27007
1998-12-28,45.138889,45.138889,45979
1998-12-29,44.914875,44.914875,29016
1998-12-30,43.906811,43.906811,34819
1998-12-31,43.906811,43.906811,143294
1999-01-04,46.370968,46.370968,145303
1999-01-05,46.391968,46.391968,125438
1999-01-06,46.594982,46.594982,906192
1999-01-07,46.818996,46.818996,161597
1999-01-08,46.594982,46.594982,188604
1999-01-11,45.922939,45.922939,120751
1999-01-12,46.146954,46.146954,91958
1999-01-13,45.362904,45.362904,138384
1999-01-14,45.586918,45.586918,93298
1999-01-15,45.698925,45.698925,84146
1999-01-19,46.594982,46.594982,112939
1999-01-20,46.538979,46.538979,117850
1999-01-21,43.458782,43.458782,129902
1999-01-22,42.562725,42.562725,515369
1999-01-25,43.010754,43.010754,256680
1999-01-26,43.010754,43.010754,284803
1999-01-27,41.442654,41.442654,127001
1999-01-28,41.666668,41.666668,240163
1999-01-29,42.002689,42.002689,223870
1999-02-01,42.114697,42.114697,151106
1999-02-02,41.890682,41.890682,201996
1999-02-03,42.338711,42.338711,114725
1999-02-04,41.890682,41.890682,103565
1999-02-05,41.610664,41.610664,103118
1999-02-08,41.610664,41.610664,0
1999-02-09,39.986561,39.986561,180792
1999-02-10,40.546597,40.546597,74326
1999-02-11,39.874554,39.874554,117626
1999-02-12,39.650539,39.650539,397073
1999-02-16,39.650539,39.650539,149544
1999-02-17,39.426521,39.426521,104904
1999-02-18,38.922489,38.922489,492156
1999-02-19,38.754478,38.754478,777629
1999-02-22,39.202511,39.202511,306677
1999-02-23,39.874554,39.874554,245966
1999-02-24,40.434589,40.434589,265385
1999-02-25,39.986561,39.986561,93074
1999-02-26,39.034496,39.034496,147982
1999-03-01,38.978497,38.978497,64282
1999-03-02,38.474461,38.474461,40176
1999-03-03,38.418461,38.418461,105127
1999-03-04,38.754478,38.754478,80575
1999-03-05,39.650539,39.650539,120974
1999-03-08,39.650539,39.650539,148428
1999-03-09,39.874554,39.874554,133250
1999-03-10,39.874554,39.874554,105350
1999-03-11,40.882614,40.882614,348192
1999-03-12,40.098564,40.098564,90619
1999-03-15,39.706539,39.706539,63389
1999-03-16,38.530464,38.530464,334800
1999-03-17,38.138439,38.138439,340826
1999-03-18,37.858421,37.858421,761335
1999-03-19,37.186378,37.186378,162490
1999-03-22,36.73835,36.73835,130349
1999-03-23,35.618279,35.618279,141955
1999-03-24,36.290321,36.290321,125438
1999-03-25,36.850357,36.850357,164498
1999-03-26,35.9543,35.9543,167177
1999-03-29,36.402328,36.402328,192845
1999-03-30,35.394264,35.394264,110930
1999-03-31,36.178314,36.178314,283018
1999-04-01,36.290321,36.290321,118742
1999-04-05,36.178314,36.178314,181238
1999-04-06,35.9543,35.9543,306454
1999-04-07,36.794353,36.794353,141955
1999-04-08,38.082436,38.082436,196862
1999-04-09,37.746414,37.746414,203335
1999-04-12,38.250446,38.250446,454882
1999-04-13,37.690411,37.690411,102449
1999-04-14,37.410393,37.410393,173650
1999-04-15,36.234318,36.234318,89280
1999-04-16,34.946236,34.946236,189943
1999-04-19,35.226254,35.226254,295294
1999-04-20,35.058243,35.058243,107359
1999-04-21,33.434139,33.434139,164275
1999-04-22,32.258064,32.258064,491710
1999-04-23,31.866039,31.866039,945252
1999-04-26,32.930107,32.930107,272081
1999-04-27,33.938171,33.938171,150883
1999-04-28,33.154121,33.154121,216281
1999-04-29,32.8181,32.8181,103788
1999-04-30,32.8181,32.8181,0
1999-05-03,33.490143,33.490143,342835
1999-05-04,33.154121,33.154121,253555
1999-05-05,34.3862,34.3862,391270
1999-05-06,34.498207,34.498207,260474
1999-05-07,34.218189,34.218189,133697
1999-05-10,34.274193,34.274193,212933
1999-05-11,33.60215,33.60215,1805911
1999-05-12,33.154121,33.154121,151106
1999-05-13,33.266129,33.266129,806198
1999-05-14,32.930107,32.930107,2194056
1999-05-17,32.426075,32.426075,99324
1999-05-18,33.210125,33.210125,498406
1999-05-19,33.098118,33.098118,96199
1999-05-20,33.60215,33.60215,122090
1999-05-21,33.546146,33.546146,720043
1999-05-24,33.154121,33.154121,77674
1999-05-25,33.042114,33.042114,371851
1999-05-26,32.594086,32.594086,63166
1999-05-27,32.146057,32.146057,123876
1999-05-28,32.370071,32.370071,50443
1999-06-01,33.154121,33.154121,277884
1999-06-02,32.8181,32.8181,218066
1999-06-03,33.378136,33.378136,149990
1999-06-04,34.3862,34.3862,131242
1999-06-07,34.946236,34.946236,111823
1999-06-08,34.946236,34.946236,175658
1999-06-09,34.722221,34.722221,521395
1999-06-10,33.826164,33.826164,150214
1999-06-11,34.050179,34.050179,97985
1999-06-14,34.162186,34.162186,120974
1999-06-15,34.498207,34.498207,198871
1999-06-16,34.274193,34.274193,54907
1999-06-17,35.730286,35.730286,73433
1999-06-18,34.666218,34.666218,77450
1999-06-21,35.114246,35.114246,134590
1999-06-22,34.834229,34.834229,116734
1999-06-23,33.714157,33.714157,104681
1999-06-24,33.714157,33.714157,70978
1999-06-25,33.826164,33.826164,105574
1999-06-28,33.154121,33.154121,116287
1999-06-29,33.266129,33.266129,101779
1999-06-30,33.154121,33.154121,85486
1999-07-01,33.378136,33.378136,231012
1999-07-02,34.106182,34.106182,135036
1999-07-06,34.218189,34.218189,118966
1999-07-07,33.490143,33.490143,142848
1999-07-08,33.490143,33.490143,0
1999-07-09,32.482079,32.482079,114725
1999-07-12,32.146057,32.146057,218066
1999-07-13,31.754032,31.754032,267170
1999-07-14,32.03405,32.03405,210701
1999-07-15,31.978046,31.978046,248645
1999-07-16,31.362007,31.362007,291499
1999-07-19,31.698029,31.698029,127670
1999-07-20,31.978046,31.978046,134366
1999-07-21,31.698029,31.698029,117180
1999-07-22,31.922043,31.922043,110484
1999-07-23,31.474014,31.474014,92628
1999-07-26,31.362007,31.362007,122983
1999-07-27,31.866039,31.866039,128563
1999-07-28,31.922043,31.922043,85262
1999-07-29,31.810036,31.810036,117850
1999-07-30,32.146057,32.146057,127670
1999-08-02,32.650089,32.650089,87271
1999-08-03,32.8181,32.8181,104458
1999-08-04,32.8181,32.8181,104234
1999-08-05,32.650089,32.650089,134143
1999-08-06,32.426075,32.426075,110484
1999-08-09,31.698029,31.698029,450641
1999-08-10,31.698029,31.698029,87718
1999-08-11,31.698029,31.698029,124769
1999-08-12,32.202061,32.202061,200657
