Date,Open,Close,Volume,Date_2
1962-01-02,0.0,0.395374,633830,1962-01-02
1962-01-03,0.0,0.378808,6564672,1962-01-03
1962-01-04,0.0,0.374943,1199750,1962-01-04
1962-01-05,0.0,0.362242,520646,1962-01-05
1962-01-06,0.0,0.362242,520646,1962-01-06
1962-01-07,0.0,0.362242,520646,1962-01-07
1962-01-08,0.0,0.363346,1380845,1962-01-08
1962-01-09,0.0,0.365003,1177114,1962-01-09
1962-01-10,0.0,0.371077,882835,1962-01-10
1962-01-11,0.0,0.372182,588557,1962-01-11
1962-01-12,0.0,0.371077,407462,1962-01-12
1962-01-13,0.0,0.371077,407462,1962-01-13
1962-01-14,0.0,0.371077,407462,1962-01-14
1962-01-15,0.0,0.367764,792288,1962-01-15
1962-01-16,0.0,0.363346,384826,1962-01-16
1962-01-17,0.0,0.354511,498010,1962-01-17
1962-01-18,0.0,0.361138,1177114,1962-01-18
1962-01-19,0.0,0.367764,633830,1962-01-19
1962-01-20,0.0,0.367764,633830,1962-01-20
1962-01-21,0.0,0.367764,633830,1962-01-21
1962-01-22,0.0,0.364451,837562,1962-01-22
1962-01-23,0.0,0.362242,928109,1962-01-23
1962-01-24,0.0,0.365003,996019,1962-01-24
1962-01-25,0.0,0.363346,611194,1962-01-25
1962-01-26,0.0,0.354511,928109,1962-01-26
1962-01-27,0.0,0.354511,928109,1962-01-27
1962-01-28,0.0,0.354511,928109,1962-01-28
1962-01-29,0.0,0.362242,747014,1962-01-29
1962-01-30,0.0,0.36169,882835,1962-01-30
1962-01-31,0.0,0.36666,814925,1962-01-31
1962-02-01,0.0,0.368868,498010,1962-02-01
1962-02-02,0.0,0.368868,430099,1962-02-02
1962-02-03,0.0,0.368868,430099,1962-02-03
1962-02-04,0.0,0.368868,430099,1962-02-04
1962-02-05,0.0,0.367764,928109,1962-02-05
1962-02-06,0.0,0.372182,1448755,1962-02-06
1962-02-07,0.0,0.372734,588557,1962-02-07
1962-02-08,0.0,0.372734,475373,1962-02-08
1962-02-09,0.0,0.376047,679104,1962-02-09
1962-02-10,0.0,0.376047,679104,1962-02-10
1962-02-11,0.0,0.376047,679104,1962-02-11
1962-02-12,0.0,0.37439,135821,1962-02-12
1962-02-13,0.0,0.378808,1222387,1962-02-13
